"","Transect","Quad","Year","Round","Date","Temp","Wspd","Start","Time","Veg","Num","Type_pollinator","Bee_type","Size","Long_pol_sp","fine_pollinator","fine_pollinator_size","Tyear"
"1125","IRC08","walk",2022,1,"1-Apr",19,4,"12:10",NA,"PHACIC",NA,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","IRC08_2022_1"
"1126","IRC08","walk",2022,1,"1-Apr",19,4,"12:10",NA,"CALMAC",NA,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","IRC08_2022_1"
"1127","IRC08","walk",2022,1,"1-Apr",19,4,"12:10",NA,"SALMEL",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","IRC08_2022_1"
"1128","GYP09","40",2022,1,"4-Apr",19,2,"11:31","3:32","CALMAC",2,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1129","GYP09","40",2022,1,"4-Apr",19,2,"11:31",NA,"ESCCAL",NA,"DIP","",NA,"diptera","DIP","DIP","GYP09_2022_1"
"1130","GYP09","40",2022,1,"4-Apr",19,2,"11:31",NA,"ESCCAL",NA,"FLY","",NA,"butterfly","FLY","FLY","GYP09_2022_1"
"1131","GYP09","40",2022,1,"4-Apr",19,2,"11:31",NA,"MALFAS",NA,"BEE","Native",10,"native bee","BEE_Native","BEE_Native_10","GYP09_2022_1"
"1132","GYP09","35",2022,1,"4-Apr",19,2,"11:54","20:00","SALMEL",6,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1133","GYP09","35",2022,1,"4-Apr",19,0,"11:54","19:58","SALMEL",1,"SYP","",NA,"Syphrid","SYP","SYP","GYP09_2022_1"
"1134","GYP09","35",2022,1,"4-Apr",19,0,"11:54","19:55","SALMEL",4,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1135","GYP09","35",2022,1,"4-Apr",19,0,"11:54","19:55","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1136","GYP09","35",2022,1,"4-Apr",19,0,"11:54","16:34","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1137","GYP09","35",2022,1,"4-Apr",19,0,"11:54","16:34","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1138","GYP09","35",2022,1,"4-Apr",19,0,"11:54","16:34","SALMEL",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1139","GYP09","35",2022,1,"4-Apr",19,0,"11:54","14:37","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1140","GYP09","35",2022,1,"4-Apr",19,0,"11:54","13:21","SALMEL",2,"SYP","",NA,"Syphrid","SYP","SYP","GYP09_2022_1"
"1141","GYP09","35",2022,1,"4-Apr",19,0,"11:54","13:11","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1142","GYP09","35",2022,1,"4-Apr",19,0,"11:54",NA,"SALMEL",NA,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1143","GYP09","35",2022,1,"4-Apr",19,0,"11:54","10:19","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1144","GYP09","35",2022,1,"4-Apr",19,0,"11:54","9:45","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1145","GYP09","35",2022,1,"4-Apr",19,0,"11:54","7:48","SALMEL",22,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1146","GYP09","35",2022,1,"4-Apr",19,0,"11:54","7:40","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1147","GYP09","35",2022,1,"4-Apr",19,0,"11:54","7:30","SALMEL",15,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1148","GYP09","35",2022,1,"4-Apr",19,0,"11:54","7:02","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1149","GYP09","35",2022,1,"4-Apr",19,0,"11:54","3:59","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1150","GYP09","35",2022,1,"4-Apr",19,0,"11:54","3:40","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1151","GYP09","35",2022,1,"4-Apr",19,0,"11:54","3:30","SALMEL",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1152","GYP09","35",2022,1,"4-Apr",19,0,"11:54","2:48","SALMEL",15,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1153","GYP09","35",2022,1,"4-Apr",19,0,"11:54","2:33","SALMEL",27,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1154","GYP09","35",2022,1,"4-Apr",19,0,"11:54","2:27","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1155","GYP09","25",2022,1,"4-Apr",20,3,"12:40","20:00","SALMEL",15,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1156","GYP09","25",2022,1,"4-Apr",20,3,"12:40","20:00","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1157","GYP09","25",2022,1,"4-Apr",20,3,"12:40","19:37","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1158","GYP09","25",2022,1,"4-Apr",20,3,"12:40","17:04","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1159","GYP09","25",2022,1,"4-Apr",20,3,"12:40","15:32","SALMEL",4,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP09_2022_1"
"1160","GYP09","25",2022,1,"4-Apr",20,3,"12:40","14:02","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1161","GYP09","25",2022,1,"4-Apr",20,3,"12:40","13:54","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1162","GYP09","25",2022,1,"4-Apr",20,3,"12:40","12:36","SALMEL",19,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1163","GYP09","25",2022,1,"4-Apr",20,3,"12:40","12:23","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1164","GYP09","25",2022,1,"4-Apr",20,3,"12:40",NA,"SALMEL",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP09_2022_1"
"1165","GYP09","25",2022,1,"4-Apr",20,3,"12:40","7:56","SALMEL",2,"LID","",NA,"Bombyllid","LID","LID","GYP09_2022_1"
"1166","GYP09","25",2022,1,"4-Apr",20,3,"12:40","6:45","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1167","GYP09","25",2022,1,"4-Apr",20,3,"12:40","6:44","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1168","GYP09","25",2022,1,"4-Apr",20,3,"12:40","6:40","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1169","GYP09","25",2022,1,"4-Apr",20,3,"12:40","5:34","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1170","GYP09","25",2022,1,"4-Apr",20,3,"12:40","3:18","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1171","GYP09","25",2022,1,"4-Apr",20,3,"12:40",NA,"SALMEL",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP09_2022_1"
"1172","GYP09","25",2022,1,"4-Apr",20,3,"12:40","2:40","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1173","GYP09","25",2022,1,"4-Apr",20,3,"12:40","2:04","SALMEL",18,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1174","GYP09","25",2022,1,"4-Apr",20,3,"12:40","0:22","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1175","GYP09","25",2022,1,"4-Apr",20,3,"12:40","0:15","SALMEL",2,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP09_2022_1"
"1176","GYP09","5",2022,1,"4-Apr",20,3,"13:24","20:00","KECANT",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1177","GYP09","5",2022,1,"4-Apr",20,3,"13:24","14:28","KECANT",2,"DIP","",NA,"Diptera","DIP","DIP","GYP09_2022_1"
"1178","GYP09","0",2022,1,"4-Apr",20,4,"13:51","19:55","KECANT",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1179","GYP09","0",2022,1,"4-Apr",20,4,"13:51","19:21","KECANT",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1180","GYP09","0",2022,1,"4-Apr",20,4,"13:51","17:58","KECANT",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1181","GYP09","0",2022,1,"4-Apr",20,4,"13:51","16:02","KECANT",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1182","GYP09","0",2022,1,"4-Apr",20,4,"13:51","11:40","KECANT",1,"DIP","",NA,"Diptera","DIP","DIP","GYP09_2022_1"
"1183","GYP09","0",2022,1,"4-Apr",20,4,"13:51","11:06","KECANT",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1184","GYP09","0",2022,1,"4-Apr",20,4,"13:51",NA,"PHOAUR",NA,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","GYP09_2022_1"
"1185","GYP09","0",2022,1,"4-Apr",20,4,"13:51","7:10","PHOAUR",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP09_2022_1"
"1186","GYP09","0",2022,1,"4-Apr",20,4,"13:51",NA,"PHOAUR",2,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP09_2022_1"
"1187","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1188","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1189","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1190","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",8,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1191","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1192","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",16,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1193","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1194","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1195","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1196","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1197","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",26,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1198","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1199","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1200","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1201","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",25,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1202","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1203","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1204","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1205","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",12,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1206","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",14,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1207","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",17,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1208","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1209","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1210","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1211","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1212","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1213","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",24,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1214","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",36,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1215","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1216","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1217","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",13,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1218","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",22,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1219","I20","5",2022,1,"6-Apr",22,0,"9:50","","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","I20_2022_1"
"1220","I50","0",2022,1,"6-Apr",27,3,"13:30","14:22","SALMEL",1,"FLY","",NA,"butterfly","FLY","FLY","I50_2022_1"
"1221","IRC01","10",2022,2,"7-Apr",25,0,"9:13","14:56","MICLIN",2,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","IRC01_2022_2"
"1222","IRC01","10",2022,2,"7-Apr",25,0,"9:13","8:10","EROCIC",1,"SYP","",NA,"Syphrid","SYP","SYP","IRC01_2022_2"
"1223","IRC01","25",2022,2,"7-Apr",30,0,"9:37",NA,"DICCAP",NA,"FLY","",NA,"butterfly","FLY","FLY","IRC01_2022_2"
"1224","IRC01","25",2022,2,"7-Apr",30,0,"9:37","12:30","EROCIC",1,"SYP","",NA,"Syphrid","SYP","SYP","IRC01_2022_2"
"1225","IRC01","35",2022,2,"7-Apr",31,2,"10:03",NA,"EUCCHR",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","IRC01_2022_2"
"1226","IRC01","35",2022,2,"7-Apr",31,2,"10:03",NA,"MUSTARD",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","IRC01_2022_2"
"1227","IRC01","35",2022,2,"7-Apr",31,2,"10:03",NA,"DICCAP",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","IRC01_2022_2"
"1228","IRC01","35",2022,2,"7-Apr",31,2,"10:03",NA,"EUCCHR",NA,"LID","",NA,"Bombyllid","LID","LID","IRC01_2022_2"
"1229","IRC01","35",2022,2,"7-Apr",31,2,"10:03","4:32","DICCAP",1,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","IRC01_2022_2"
"1230","IRC01","40",2022,2,"7-Apr",32,5,"10:25",NA,"CALSPL",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","IRC01_2022_2"
"1231","BKR07","35",2022,2,"7-Apr",35,6,"12:20","","ERIFAS",1,"FLY","",NA,"butterfly","FLY","FLY","BKR07_2022_2"
"1232","BKR07","35",2022,2,"7-Apr",35,6,"12:20","","GILANG",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","BKR07_2022_2"
"1233","SS03","20",2022,2,"11-Apr",19,6,"10:03","3:50","EROBOT",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS03_2022_2"
"1234","SS03","20",2022,2,"11-Apr",19,6,"10:03","2:08","CALMAC",1,"SYP","",NA,"Syphrid","SYP","SYP","SS03_2022_2"
"1235","SS03","30",2022,2,"11-Apr",20,7,"10:25","15:45","CALMAC",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS03_2022_2"
"1236","SS03","30",2022,2,"11-Apr",20,7,"10:25","15:18","CALMAC",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS03_2022_2"
"1237","SS03","30",2022,2,"11-Apr",20,7,"10:25",NA,"SALMEL",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS03_2022_2"
"1238","SS03","30",2022,2,"11-Apr",20,7,"10:25","9:11","CALMAC",1,"SYP","",NA,"Syphrid","SYP","SYP","SS03_2022_2"
"1239","SS03","40",2022,2,"11-Apr",20,7,"10:47","17:02","CALMAC",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS03_2022_2"
"1240","SS03","45",2022,2,"11-Apr",20,7,"11:10","17:13","EROBOT",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS03_2022_2"
"1241","SS03","45",2022,2,"11-Apr",20,7,"11:10","7:18","EROBOT",2,"SYP","",NA,"Syphrid","SYP","SYP","SS03_2022_2"
"1242","SS04","5",2022,2,"11-Apr",20,7,"12:15",NA,"GILANG",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1243","SS04","10",2022,2,"11-Apr",21,6,"12:38","12:49","CALMAC",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1244","SS04","10",2022,2,"11-Apr",21,6,"12:38","11:50","MUSTARD",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","SS04_2022_2"
"1245","SS04","10",2022,2,"11-Apr",21,6,"12:38","9:43","EROCIC",1,"SYP","",NA,"Syphrid","SYP","SYP","SS04_2022_2"
"1246","SS04","10",2022,2,"11-Apr",21,6,"12:38","2:02","GILANG",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","SS04_2022_2"
"1247","SS04","10",2022,2,"11-Apr",21,6,"12:38",NA,"MUSTARD",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1248","SS04","25",2022,2,"11-Apr",21,6,"13:08","16:48","CALMAC",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1249","SS04","25",2022,2,"11-Apr",21,6,"13:08","13:52","CALMAC",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","SS04_2022_2"
"1250","SS04","25",2022,2,"11-Apr",21,6,"13:08","13:48","CALMAC",1,"BEE","Native",20,"Xylocopa","BEE_Native","BEE_Native_20","SS04_2022_2"
"1251","SS04","25",2022,2,"11-Apr",21,6,"13:08",NA,"MUSTARD",NA,"SYP","",NA,"Syphrid","SYP","SYP","SS04_2022_2"
"1252","SS04","25",2022,2,"11-Apr",21,6,"13:08","12:10","CALMAC",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1253","SS04","25",2022,2,"11-Apr",21,6,"13:08",NA,"SALMEL",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1254","SS04","25",2022,2,"11-Apr",21,6,"13:08","1:42","CALMAC",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1255","SS04","walk",2022,2,"11-Apr",21,6,"13:30",NA,"CALSPL",NA,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","SS04_2022_2"
"1256","SS04","walk",2022,2,"11-Apr",21,6,"13:30",NA,"CRYMUR",NA,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","SS04_2022_2"
"1257","SS04","35",2022,2,"11-Apr",21,6,"14:00","16:56","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1258","SS04","35",2022,2,"11-Apr",21,6,"14:00","16:23","SALMEL",10,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1259","SS04","35",2022,2,"11-Apr",21,6,"14:00","12:40","SALMEL",7,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1260","SS04","35",2022,2,"11-Apr",21,6,"14:00","11:32","CALSPL",1,"BEE","Native",5,"native","BEE_Native","BEE_Native_5","SS04_2022_2"
"1261","SS04","35",2022,2,"11-Apr",21,6,"14:00","8:17","SALMEL",3,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1262","SS04","35",2022,2,"11-Apr",21,6,"14:00",NA,"SALMEL",NA,"FLY","",NA,"butterfly","FLY","FLY","SS04_2022_2"
"1263","SS04","35",2022,2,"11-Apr",21,6,"14:00","7:41","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1264","SS04","35",2022,2,"11-Apr",21,6,"14:00",NA,"CRYMUR",NA,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1265","SS04","45",2022,2,"11-Apr",21,6,"14:48","19:38","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1266","SS04","45",2022,2,"11-Apr",21,6,"14:48","17:30","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1267","SS04","45",2022,2,"11-Apr",21,6,"14:48","17:08","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1268","SS04","45",2022,2,"11-Apr",21,6,"14:48","15:10","SALMEL",11,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","SS04_2022_2"
"1269","SS04","45",2022,2,"11-Apr",21,6,"14:48","9:51","SALMEL",2,"SYP","",NA,"Syphrid","SYP","SYP","SS04_2022_2"
"1270","GYP08","30",2022,2,"13-Apr",16,3,"9:14",NA,"LASCAL",NA,"DIP","",NA,"Diptera","DIP","DIP","GYP08_2022_2"
"1271","GYP08","25",2022,2,"13-Apr",17,3,"9:35","18:23","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1272","GYP08","25",2022,2,"13-Apr",17,3,"9:35","15:10","SALMEL",9,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1273","GYP08","25",2022,2,"13-Apr",17,3,"9:35","14:41","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1274","GYP08","25",2022,2,"13-Apr",17,3,"9:35",NA,"SALMEL",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP08_2022_2"
"1275","GYP08","25",2022,2,"13-Apr",17,3,"9:35",NA,"SALMEL",NA,"SYP","",NA,"Syphrid","SYP","SYP","GYP08_2022_2"
"1276","GYP08","25",2022,2,"13-Apr",17,3,"9:35","4:30","SALMEL",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1277","GYP08","5",2022,2,"13-Apr",17,3,"10:04","17:03","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1278","GYP08","5",2022,2,"13-Apr",17,3,"10:04",NA,"SALMEL",NA,"BEE","Native",10,"native","BEE_Native","BEE_Native_10","GYP08_2022_2"
"1279","GYP08","5",2022,2,"13-Apr",17,3,"10:04","13:14","SALMEL",5,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1280","GYP08","5",2022,2,"13-Apr",17,3,"10:04","10:00","CALMAC",1,"SYP","",NA,"Syphrid","SYP","SYP","GYP08_2022_2"
"1281","GYP08","5",2022,2,"13-Apr",17,3,"10:04","8:42","SALMEL",4,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1282","GYP08","5",2022,2,"13-Apr",17,3,"10:04","2:17","SALMEL",1,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP08_2022_2"
"1283","GYP01","0",2022,2,"13-Apr",20,5,"12:55","5:24","MUSTARD",2,"BEE","Apis",NA,"Apis mellifera","BEE_Apis","BEE_Apis","GYP01_2022_2"
"1284","GYP01","walk",2022,2,"13-Apr",21,4,"13:25",NA,"SALMEL",NA,"FLY","",NA,"butterfly","FLY","FLY","GYP01_2022_2"
