Transect,Quad,Year,Round,Date,Temp,Wspd,Start,Time,Veg,Num,Type_pollinator,Bee_type,Size,Long_pol_sp
IRC01,45,2021,3,29-Apr,23,0,9:52,16:52,EUCCHR,NA,BEE,Native,5,Native bee
IRC01,25,2021,3,29-Apr,25,1,10:28,5:22,EUCCHR,NA,BEE,Apis,,Apis mellifera
IRC01,25,2021,3,29-Apr,25,1,10:28,5:25,EUCCHR,NA,BEE,Apis,,Apis mellifera
IRC01,25,2021,3,29-Apr,25,1,10:28,10:20,EUCCHR,2,BEE,Apis,,Apis mellifera
IRC01,25,2021,3,29-Apr,25,1,10:28,11:12,EUCCHR,4,BEE,Apis,,Apis mellifera
IRC01,20,2021,3,29-Apr,26,2,10:51,1:03,EUCCHR,NA,LID,,,Bombyllid
IRC01,20,2021,3,29-Apr,26,2,10:51,NA,DICCAP,NA,HUM,,,Hummingbird
IRC01,0,2021,3,29-Apr,26,3,11:20,0:00,EUCCHR,19,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,4:28,EUCCHR,11,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,7:31,EUCCHR,3,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,7:45,DICCAP,2,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,8:53,EUCCHR,1,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,10:15,EUCCHR,1,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,16:12,EUCCHR,1,BEE,Apis,,Apis mellifera
IRC01,0,2021,3,29-Apr,26,3,11:20,18:28,EUCCHR,2,BEE,Native,5,Native bee?
IRC01,15,2021,3,29-Apr,27,4,11:45,nothing,nothing,,NA,,,
IRC01,45,2021,3,29-Apr,27,4,12:07,7:02,EUCCHR,NA,LID,,,Bombyllid
BD21,40,2021,3,30-Apr,23,0,9:00,1:21,SALMEL,21,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,1:32,SALMEL,3,DIP,,,Diptera
BD21,40,2021,3,30-Apr,23,0,9:00,2:53,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,3:40,SALMEL,35,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,5:20,SALMEL,18,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,5:24,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,5:57,SALMEL,10,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,7:02,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,7:03,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,7:40,SALMEL,6,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,8:11,SALMEL,1,SYP,,,Syphrid fly
BD21,40,2021,3,30-Apr,23,0,9:00,8:44,SALMEL,10,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,9:04,SALMEL,34,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,9:58,SALMEL,21,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,10:11,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,11:20,SALMEL,11,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,11:23,SALMEL,11,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,12:23,SALMEL,26,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,12:42,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,14:22,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,14:22,SALMEL,10,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,15:12,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,15:23,SALMEL,16,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,15:38,SALMEL,2,BEE,Native,5,Native bee
BD21,40,2021,3,30-Apr,23,0,9:00,15:38,SALMEL,NA,BEE,Native,10,Halictid
BD21,40,2021,3,30-Apr,23,0,9:00,17:58,SALMEL,1,BEE,Native,5,Same as PHAPAR native honey CRYINT
BD21,40,2021,3,30-Apr,23,0,9:00,18:39,SALMEL,12,BEE,Apis,,Apis mellifera
BD21,40,2021,3,30-Apr,23,0,9:00,19:01,SALMEL,1,BEE,Native,10,Native bee
IRC23,walk,2021,3,30-Apr,23,0,NA,,BRANIG,NA,BEE,Native,10,Anthophorine bee
IRC23,45,2021,3,30-Apr,29,3,11:45,0:00,CALMAC,NA,BEE,Native,10,Anthophorine bee
IRC23,45,2021,3,30-Apr,29,3,11:45,6:24,ENCCAL,NA,DIP,,,Diptera
IRC23,45,2021,3,30-Apr,29,3,11:45,7:40,CALMAC,1,BEE,Native,10,Anthophorine bee
IRC23,45,2021,3,30-Apr,29,3,11:45,15:24,CALMAC,NA,BEE,Native,10,Anthophorine bee
IRC23,45,2021,3,30-Apr,29,3,11:45,17:03,ENCCAL,NA,BEE,Native,10,Native bee
IRC23,45,2021,3,30-Apr,29,3,11:45,18:29,CALMAC,NA,BEE,Native,5,Native bee
IRC23,45,2021,3,30-Apr,29,3,11:45,19:02,ENCCAL,NA,BEE,Native,10,Native bee
IRC23,45,2021,3,30-Apr,29,3,11:45,19:40,ENCCAL,NA,BEE,Native,10,Native bee
IRC23,35,2021,3,30-Apr,29,4,12:12,9:21,BRANIG,NA,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:04,SALMEL,6,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:05,SALMEL,5,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:06,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:08,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:08,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:11,SALMEL,14,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:12,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:16,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:16,SALMEL,11,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:18,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:18,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:19,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:20,SALMEL,21,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:21,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,10,2021,3,30-Apr,23,0,9:02,9:21,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,15,2021,3,30-Apr,25,0,9:25,9:28,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,15,2021,3,30-Apr,25,0,9:25,9:30,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,15,2021,3,30-Apr,25,0,9:25,9:35,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,15,2021,3,30-Apr,25,0,9:25,9:40,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,15,2021,3,30-Apr,25,0,9:25,9:43,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,15,2021,3,30-Apr,25,0,9:25,9:45,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:50,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:51,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:51,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:53,SALMEL,2,BEE,Native,5,Native bee
BD21,0,2021,3,30-Apr,26,2,9:50,9:54,SALMEL,13,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:54,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:55,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:56,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:57,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:58,SALMEL,NA,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,9:58,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,10:00,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,10:02,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,10:06,SALMEL,5,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,10:06,SALMEL,NA,BEE,Native,20,Carpenter bee
BD21,0,2021,3,30-Apr,26,2,9:50,10:07,SALMEL,6,BEE,Apis,,Apis mellifera
BD21,0,2021,3,30-Apr,26,2,9:50,10:08,SALMEL,NA,BEE,Native,10,halictid
BD21,0,2021,3,30-Apr,26,2,9:50,10:09,SALMEL,NA,BEE,Apis,,Apis mellifera
IRC23,20,2021,3,30-Apr,29,4,11:49,nothing,nothing,,NA,,,
IRC23,25,2021,3,30-Apr,29,4,12:19,12:34,BRANIG,40,BEE,Apis,,Apis mellifera
IRC23,25,2021,3,30-Apr,29,4,12:19,12:35,BRANIG,2,BEE,Apis,,Apis mellifera
I14,40,2021,3,3-May,18,0,9:04,,nothing,,NA,,,
I14,10,2021,3,3-May,19,2,9:33,,nothing,,NA,,,
I14,40,2021,3,3-May,19,3,9:57,3:01,BRANIG,NA,FLY,,,Butterfly
I14,10,2021,3,3-May,20,3,10:21,15:00,CAMMIC,NA,BEE,Native,5,Native bee
I14,10,2021,3,3-May,20,3,10:21,15:04,CAMMIC,NA,LID,,,Bombyllid
I15,25,2021,3,3-May,21,4,11:33,6:52,BRANIG,NA,BEE,Apis,,Apis mellifera
I15,25,2021,3,3-May,21,4,11:33,8:00,BRANIG,2,LID,,,Bombyllid
I15,25,2021,3,3-May,21,4,11:33,16:24,BRANIG,NA,SYP,,,Syphrid fly
I15,25,2021,3,3-May,21,4,11:33,16:25,BRANIG,NA,BEE,Native,10,Native bee
I15,25,2021,3,3-May,21,4,11:33,19:36,BRANIG,NA,BEE,Native,10,Native bee
I15,20,2021,3,3-May,21,5,11:55,5:02,BRANIG,1,BEE,Native,5,Native bee
I15,20,2021,3,3-May,21,5,11:55,10:28,BRANIG,2,BEE,Apis,,Apis mellifera
I15,20,2021,3,3-May,21,5,11:55,10:29,BRANIG,1,SYP,,,Syphrid fly
I15,20,2021,3,3-May,21,3,12:22,5:23,BRANIG,NA,SYP,,,Syphrid fly
I15,20,2021,3,3-May,21,3,12:22,6:41,BRANIG,NA,BEE,Apis,,Apis mellifera
I15,20,2021,3,3-May,21,3,12:22,7:23,BRANIG,19,BEE,Apis,,Apis mellifera
I15,20,2021,3,3-May,21,3,12:22,8:08,BRANIG,1,BEE,Native,10,Halictid
I15,20,2021,3,3-May,21,3,12:22,11:42,BRANIG,26,BEE,Apis,,Apis mellifera
I15,25,2021,3,3-May,21,2,12:43,4:32,BRANIG,NA,BEE,Apis,,Apis mellifera
SS05,0,2021,3,4-May,19,2,9:15,12:21,EROCIC,NA,BEE,Apis,,Apis mellifera
SS05,0,2021,3,4-May,19,2,9:15,15:01,CRYMUR,1,BEE,Apis,,Apis mellifera
SS05,0,2021,3,4-May,19,2,9:15,15:03,CRYMUR,4,BEE,Apis,,Apis mellifera
SS05,0,2021,3,4-May,19,2,9:15,17:28,CRYMUR,5,BEE,Apis,,Apis mellifera
SS05,0,2021,3,4-May,19,2,9:15,19:32,MIRLAE,NA,BEE,Apis,,Apis mellifera
SS05,5,2021,3,4-May,20,2,9:43,2:28,CRYMUR,NA,SYP,,,Syphrid fly
SS05,10,2021,3,4-May,20,2,10:05,10:27,CRYMUR,NA,BEE,Apis,,Apis mellifera
SS05,10,2021,3,4-May,20,2,10:05,10:27,CRYMUR,NA,BEE,Apis,,Apis mellifera
SS05,10,2021,3,4-May,20,2,10:05,10:27,CRYMUR,NA,BEE,Apis,,Apis mellifera
SS05,10,2021,3,4-May,20,2,10:05,10:27,CRYMUR,NA,BEE,Apis,,Apis mellifera
SS05,40,2021,3,4-May,22,2,10:30,6:06,CRYMUR,NA,BEE,Apis,,Apis mellifera
SS05,40,2021,3,4-May,22,2,10:30,6:40,CRYMUR,8,BEE,Apis,,Apis mellifera
SS05,40,2021,3,4-May,22,2,10:30,8:07,CASEXE,NA,HUM,,,Hummingbird
SS05,40,2021,3,4-May,22,2,10:30,17:11,BRANIG,NA,BEE,Native,5,Native bee
SS05,40,2021,3,4-May,22,2,10:30,17:20,CRYMUR,2,BEE,Apis,,Apis mellifera
SS05,45,2021,3,4-May,22,2,10:52,0:54,CRYMUR,4,BEE,Apis,,Apis mellifera
SS05,45,2021,3,4-May,22,2,10:52,5:11,CALMAC,NA,BEE,Native,10,Native bee
SS05,45,2021,3,4-May,22,2,10:52,7:32,BRANIG,NA,BEE,Apis,,Apis mellifera
SS05,45,2021,3,4-May,22,2,10:52,7:40,BRANIG,NA,SYP,,,Syphrid fly
SS05,45,2021,3,4-May,22,2,10:52,7:40,CRYMUR,NA,SYP,,,Syphrid fly
SS05,45,2021,3,4-May,22,2,10:52,7:42,CRYMUR,NA,DIP,,,Diptera
SS05,45,2021,3,4-May,22,2,10:52,8:02,CRYMUR,NA,BEE,Native,5,Native bee
SS05,45,2021,3,4-May,22,2,10:52,8:02,CRYMUR,NA,BEE,Native,5,Native bee
SS05,45,2021,3,4-May,22,2,10:52,9:03,CRYMUR,1,BEE,Apis,,Apis mellifera
SS05,45,2021,3,4-May,22,2,10:52,17:14,CRYMUR,11,DIP,,,Diptera
SS05,45,2021,3,4-May,22,2,10:52,18:44,CRYMUR,NA,BEE,Native,10,Native bee
SS05,45,2021,3,4-May,22,2,10:52,19:32,CRYMUR,7,BEE,Apis,,Apis mellifera
BKR10,walk,2021,3,4-May,22,4,12:50,NA,SALMEL,,BEE,Apis,,Apis mellifera
BKR10,walk,2021,3,4-May,22,4,12:50,NA,CASEXE,,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,0:00,SALMEL,2,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,0:21,SALMEL,5,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,1:14,SALMEL,16,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,1:32,SALMEL,24,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,1:33,SALMEL,15,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,3:05,SALMEL,10,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,3:42,SALMEL,4,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,4:32,SALMEL,11,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,5:24,SALMEL,3,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,6:35,SALMEL,17,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,6:44,SALMEL,2,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,6:45,SALMEL,1,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,6:47,SALMEL,14,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,7:52,SALMEL,25,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,8:01,SALMEL,17,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,9:58,SALMEL,15,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,10:24,SALMEL,2,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,10:53,SALMEL,48,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,12:01,SALMEL,19,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,12:12,SALMEL,37,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,15:24,SALMEL,21,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,15:26,SALMEL,12,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,17:13,SALMEL,5,BEE,Apis,,Apis mellifera
BKR10,45,2021,3,4-May,22,4,13:03,19:08,SALMEL,1,BEE,Native,10,Halictid
BKR10,25,2021,3,4-May,22,4,13:31,0:32,BRANIG,2,BEE,Native,5,native bee
BKR10,25,2021,3,4-May,22,4,13:31,,BRANIG,5,BEE,Native,5,native bee
BKR10,25,2021,3,4-May,22,4,13:31,2:52,BRANIG,1,BEE,Native,10,native bee
BKR10,25,2021,3,4-May,22,4,13:31,5:50,BRANIG,4,BEE,Native,5,native bee
BKR10,25,2021,3,4-May,22,4,13:31,5:51,BRANIG,2,BEE,Native,5,native bee
BKR10,25,2021,3,4-May,22,4,13:31,8:32,BRANIG,5,DIP,,,Diptera
BKR10,25,2021,3,4-May,22,4,13:31,11:13,BRANIG,2,DIP,,,Diptera
BKR10,25,2021,3,4-May,22,4,13:31,11:45,BRANIG,1,BEE,Native,5,native bee
BKR10,25,2021,3,4-May,22,4,13:31,13:26,BRANIG,13,DIP,,,Diptera
BKR10,25,2021,3,4-May,22,4,13:31,16:32,BRANIG,5,DIP,,,Diptera
BKR10,25,2021,3,4-May,22,4,13:31,18:10,BRANIG,3,DIP,,,Diptera
BKR10,25,2021,3,4-May,22,4,13:31,19:20,BRANIG,5,DIP,,,Diptera
BKR10,20,2021,3,4-May,22,4,13:55,0:51,SILMAR,NA,BEE,Apis,,Apis mellifera
BKR10,20,2021,3,4-May,22,4,13:55,6:10,SILMAR,NA,DIP,,,Diptera
BKR10,20,2021,3,4-May,22,4,13:55,8:52,SILMAR,NA,DIP,,,Diptera
GYP02,45,2021,3,6-May,18,2,8:55,0:00,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,18,2,8:55,2:10,SCRCAL,0.1,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,18,2,8:55,5:00,SCRCAL,0.1,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,18,2,8:55,,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,18,2,8:55,7:12,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,18,2,8:55,16:08,ERICON,NA,DIP,,,Diptera
GYP02,15,2021,3,6-May,18,2,9:22,6:15,SALMEL,7,BEE,Apis,,Apis mellifera
GYP02,15,2021,3,6-May,18,2,9:22,NA,ERICAL,NA,HUM,,,Hummingbird
GYP02,15,2021,3,6-May,18,2,9:22,NA,ERICAL,NA,BEE,Apis,,Apis mellifera
GYP02,15,2021,3,6-May,19,2,9:50,0:00,CALMAC,1,BEE,Native,10,native bee
GYP02,15,2021,3,6-May,19,2,9:50,12:15,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,15,2021,3,6-May,19,2,9:50,16:28,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,21,4,10:40,1:02,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,21,4,10:40,3:25,SALMEL,NA,LID,,,Bombyllid
GYP02,45,2021,3,6-May,21,4,10:40,6:18,SALMEL,3,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,21,4,10:40,7:28,SALMEL,7,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,21,4,10:40,7:52,SALMEL,4,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,21,4,10:40,8:55,SALMEL,2,BEE,Native,5,Native bee
GYP02,45,2021,3,6-May,21,4,10:40,17:28,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,45,2021,3,6-May,21,4,10:40,18:12,ERICON,NA,DIP,,,Diptera
GYP02,45,2021,3,6-May,21,4,10:40,18:20,SALMEL,NA,FLY,,,Butterfly
GYP02,45,2021,3,6-May,21,4,10:40,19:55,SALMEL,3,BEE,Apis,,Apis mellifera
GYP04,35,2021,3,6-May,21,5,11:40,1:02,KECANT,4,BEE,Apis,,Apis mellifera
GYP04,35,2021,3,6-May,21,5,11:40,3:21,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP04,35,2021,3,6-May,21,5,11:40,5:10,KECANT,3,BEE,Apis,,Apis mellifera
GYP04,35,2021,3,6-May,21,5,11:40,10:07,KECANT,5,BEE,Apis,,Apis mellifera
GYP04,35,2021,3,6-May,21,5,11:40,17:18,KECANT,3,BEE,Apis,,Apis mellifera
GYP04,30,2021,3,6-May,21,5,12:03,6:32,SALMEL,6,BEE,Apis,,Apis mellifera
GYP04,30,2021,3,6-May,21,5,12:03,7:50,SALMEL,4,BEE,Apis,,Apis mellifera
GYP04,30,2021,3,6-May,21,5,12:03,11:36,SALMEL,7,BEE,Apis,,Apis mellifera
GYP04,30,2021,3,6-May,21,5,12:03,12:00,SALMEL,20,BEE,Apis,,Apis mellifera
GYP04,30,2021,3,6-May,21,5,12:03,16:11,SALMEL,5,BEE,Apis,,Apis mellifera
GYP04,30,2021,3,6-May,21,5,12:03,16:16,SALMEL,1,BEE,Apis,,Apis mellifera
GYP04,20,2021,3,6-May,21,5,12:28,0:00,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP04,20,2021,3,6-May,21,5,12:28,10:28,SALMEL,9,BEE,Apis,,Apis mellifera
GYP04,10,2021,3,6-May,21,5,12:55,12:21,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,0:00,ERICAL,2,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,0:00,ERICAL,1,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,2:12,ERICAL,15,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,3:22,ERICAL,3,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,4:07,ERICAL,2,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,4:10,ERICAL,NA,BEE,Bombus,,Bombus
GYP04,5,2021,3,6-May,21,5,13:12,6:01,ERICAL,5,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,7:52,ERICAL,NA,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,7:58,ERICAL,2,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,10:40,ERICAL,3,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,14:38,ERICAL,2,BEE,Apis,,Apis mellifera
GYP04,5,2021,3,6-May,21,5,13:12,18:02,ERICAL,1,BEE,Apis,,Apis mellifera
GYP04,0,2021,3,6-May,21,4,13:35,4:06,ERICAL,2,BEE,Apis,,Apis mellifera
GYP04,0,2021,3,6-May,21,4,13:35,9:20,ERICAL,3,BEE,Apis,,Apis mellifera
GYP04,0,2021,3,6-May,21,4,13:35,13:13,ERICAL,10,LID,,,Bombyllid
GYP04,0,2021,3,6-May,21,4,13:35,13:25,ERICAL,23,BEE,Apis,,Apis mellifera
GYP04,0,2021,3,6-May,21,4,13:35,16:40,ERICAL,1,BEE,Apis,,Apis mellifera
GYP04,0,2021,3,6-May,21,4,13:35,17:21,ERICAL,NA,BEE,Native,10,Anthophorine
GYP04,0,2021,3,6-May,21,4,13:35,17:53,ERICAL,2,BEE,Apis,,Apis mellifera
GYP04,0,2021,3,6-May,21,4,13:35,NA,ERICAL,NA,BEE,Native,5,native bee
SS03,45,2021,3,7-May,17,2,9:30,2:56,EROBRA,NA,BEE,Apis,,Apis mellifera
SS03,45,2021,3,7-May,17,2,9:30,17:02,EROBRA,2,BEE,Apis,,Apis mellifera
SS03,35,2021,3,7-May,17,2,9:56,nothing,nothing,,NA,,,
SS03,20,2021,3,7-May,18,2,10:22,0:15,CRYMUR,1,SYP,,,Syphrid fly
SS03,20,2021,3,7-May,18,2,10:22,1:21,CRYMUR,NA,LID,,,Bombyllid
SS03,20,2021,3,7-May,18,2,10:22,1:24,EROBRA,NA,LID,,,Bombyllid
SS03,20,2021,3,7-May,18,2,10:22,12:32,EROBRA,NA,BEE,Apis,,Apis mellifera
SS03,5,2021,3,7-May,18,3,10:50,3:12,BRANIG,1,BEE,Apis,,Apis mellifera
SS03,5,2021,3,7-May,18,3,10:50,5:13,EROBRA,NA,BEE,Native,5,Native bee
SS03,5,2021,3,7-May,18,3,10:50,,BRANIG,NA,BEE,Native,5,Native bee
SS03,5,2021,3,7-May,18,3,10:50,14:34,EROBRA,NA,BEE,Apis,,Apis mellifera
SS03,0,2021,3,7-May,18,3,11:17,7:20,EROBRA,3,BEE,Apis,,Apis mellifera
SS03,0,2021,3,7-May,18,3,11:17,12:05,BRANIG,NA,BEE,Apis,,Apis mellifera
SS03,0,2021,3,7-May,18,3,11:17,16:07,CALSPL,NA,BEE,Native,10,Native bee
SS03,0,2021,3,7-May,18,3,11:17,NA,GILANG,NA,BEE,Apis,,Apis mellifera
SS04,0,2021,3,7-May,19,2,12:08,nothing,nothing,,NA,,,
SS04,5,2021,3,7-May,18,3,12:30,0:00,BRANIG,25,BEE,Apis,,Apis mellifera
SS04,5,2021,3,7-May,18,3,12:30,0:05,HIRINC,2,BEE,Native,10,Native bee
SS04,5,2021,3,7-May,18,3,12:30,1:55,BRANIG,17,BEE,Apis,,Apis mellifera
SS04,5,2021,3,7-May,18,3,12:30,2:01,GILANG,NA,BEE,Apis,,Apis mellifera
SS04,5,2021,3,7-May,18,3,12:30,3:11,BRANIG,1,BEE,Apis,,Apis mellifera
SS04,5,2021,3,7-May,18,3,12:30,4:28,BRANIG,32,BEE,Apis,,Apis mellifera
SS04,5,2021,3,7-May,18,3,12:30,10:51,BRANIG,3,BEE,Native,5,Native bee
SS04,5,2021,3,7-May,18,3,12:30,12:23,HIRINC,54,BEE,Native,10,Native bee
SS04,5,2021,3,7-May,18,3,12:30,16:58,GILANG,NA,BEE,Native,5,Native bee
SS04,10,2021,3,7-May,21,4,12:55,13:02,BRANIG,NA,BEE,Apis,,Apis mellifera
SS04,10,2021,3,7-May,21,4,12:55,14:12,GILANG,1,LID,,,Bombyllid
